pcap,frame,time,cmd_frame,session,cmd_dest,cmd_total_len,payload_len,video_type,data_len,sequence,hint,width_field,height_field,canvas_width,canvas_height,start_addr,end_addr,image_format,jpeg_soi_offset,jpeg_width,jpeg_height,vram_span
2026-06-19_jua365_win_05_partial_update.pcapng,10603,9.034558000,10601,0,53187328,4064,4064,7,4016,9610,6,64,64,1920,1920,13917392,15514832,13,48,64,64,1597440
2026-06-19_jua365_win_05_partial_update.pcapng,10619,9.067429000,10617,0,53308096,5088,5088,7,5040,9612,6,96,64,1920,1920,13917360,15514800,13,48,96,64,1597440
2026-06-19_jua365_win_05_partial_update.pcapng,10641,9.101061000,10639,0,53429888,5088,5088,7,5040,9614,6,96,64,1920,1920,13917360,15514800,13,48,96,64,1597440
2026-06-19_jua365_win_05_partial_update.pcapng,10673,9.134003000,10671,0,53547584,5088,5088,7,5040,9616,6,64,64,1920,1920,13917360,15514800,13,48,64,64,1597440
2026-06-19_jua365_win_05_partial_update.pcapng,10705,9.167343000,10703,0,53665280,5088,5088,7,5040,9618,6,64,64,1920,1920,13917360,15514800,13,48,64,64,1597440
2026-06-19_jua365_win_05_partial_update.pcapng,10741,9.200566000,10739,0,53785024,5088,5088,7,5040,9620,6,64,64,1920,1920,13917360,15514800,13,48,64,64,1597440
2026-06-19_jua365_win_05_partial_update.pcapng,10773,9.234035000,10771,0,53902720,5088,5088,7,5040,9622,6,64,64,1920,1920,13917360,15514800,13,48,64,64,1597440
2026-06-19_jua365_win_05_partial_update.pcapng,11565,10.185601000,11563,0,57587360,29664,29664,7,29616,9645,6,1216,224,1920,1920,25864944,27953904,13,48,1216,224,2088960
2026-06-19_jua365_win_05_partial_update.pcapng,12119,10.972043000,12117,0,52981664,71648,71648,7,71600,9666,6,1216,928,1920,1920,12932496,15021456,13,48,1216,928,2088960
2026-06-19_jua365_win_05_partial_update.pcapng,12129,10.984722000,12127,0,53053312,16352,16352,7,16304,9667,6,64,800,1920,1920,13178256,15144336,13,48,64,800,1966080
2026-06-19_jua365_win_05_partial_update.pcapng,12147,11.005221000,12145,0,53069664,71648,71648,7,71600,9668,6,1216,928,1920,1920,12932496,15021456,13,48,1216,928,2088960
2026-06-19_jua365_win_05_partial_update.pcapng,12157,11.017675000,12155,0,53141312,16352,16352,7,16304,9669,6,64,800,1920,1920,13178256,15144336,13,48,64,800,1966080
2026-06-19_jua365_win_05_partial_update.pcapng,12293,11.140856000,12291,0,54257248,71648,71648,7,71600,9676,6,1216,928,1920,1920,12932496,15021456,13,48,1216,928,2088960
2026-06-19_jua365_win_05_partial_update.pcapng,13959,12.584526000,13957,0,59098560,13280,13280,7,13232,9753,6,64,704,1920,1920,13302992,15207632,13,48,64,704,1904640
2026-06-19_jua365_win_05_partial_update.pcapng,13969,12.600474000,13967,0,59111840,13280,13280,7,13232,9754,6,64,704,1920,1920,13302992,15207632,13,48,64,704,1904640
2026-06-19_jua365_win_05_partial_update.pcapng,13983,12.617625000,13981,0,59125120,13280,13280,7,13232,9755,6,64,704,1920,1920,13302992,15207632,13,48,64,704,1904640
2026-06-19_jua365_win_05_partial_update.pcapng,13997,12.634236000,13995,0,59138400,13280,13280,7,13232,9756,6,64,704,1920,1920,13302992,15207632,13,48,64,704,1904640
2026-06-19_jua365_win_05_partial_update.pcapng,14011,12.650604000,14009,0,59151680,14304,14304,7,14256,9757,6,64,704,1920,1920,13302992,15207632,13,48,64,704,1904640
2026-06-19_jua365_win_05_partial_update.pcapng,14025,12.667080000,14023,0,59165984,13280,13280,7,13232,9758,6,64,704,1920,1920,13302992,15207632,13,48,64,704,1904640
2026-06-19_jua365_win_05_partial_update.pcapng,14039,12.684122000,14037,0,59179264,13280,13280,7,13232,9759,6,64,704,1920,1920,13302992,15207632,13,48,64,704,1904640
2026-06-19_jua365_win_05_partial_update.pcapng,14100,12.700630000,14098,0,59192544,12256,12256,7,12208,9760,6,64,704,1920,1920,13302992,15207632,13,48,64,704,1904640
2026-06-19_jua365_win_05_partial_update.pcapng,14213,12.717483000,14210,0,59204800,5088,5088,7,5040,9761,6,32,704,1920,1920,13303024,15207664,13,48,32,704,1904640
2026-06-19_jua365_win_05_partial_update.pcapng,14231,12.733629000,14229,0,59209888,5088,5088,7,5040,9762,6,32,704,1920,1920,13303024,15207664,13,48,32,704,1904640
2026-06-19_jua365_win_05_partial_update.pcapng,14399,13.016964000,14397,0,60343328,3040,3040,7,2992,9766,6,32,64,1920,1920,1476464,2828144,13,48,32,64,1351680
2026-06-19_jua365_win_05_partial_update.pcapng,14833,13.285569000,14831,0,54250368,97248,97248,7,97200,9771,6,320,1080,1920,1920,1584,2090544,13,48,320,1080,2088960
2026-06-19_jua365_win_05_partial_update.pcapng,14873,13.318668000,14871,0,54709056,97248,97248,7,97200,9773,6,320,1080,1920,1920,12934032,15022992,13,48,320,1080,2088960
2026-06-19_jua365_win_05_partial_update.pcapng,15083,13.384613000,15081,0,55680704,8160,8160,7,8112,9777,6,320,64,1920,1920,1584,2090544,13,48,320,64,2088960
2026-06-19_jua365_win_05_partial_update.pcapng,15095,13.388431000,15093,0,55848576,48096,48096,7,48048,9779,6,320,728,1920,1920,677424,2428464,13,48,320,728,1751040
2026-06-19_jua365_win_05_partial_update.pcapng,15609,14.100584000,15607,0,55148064,14304,14304,7,14256,9818,6,320,96,1920,1920,25866544,27955504,13,48,320,96,2088960
2026-06-19_jua365_win_05_partial_update.pcapng,15615,14.117427000,15613,0,55162368,22496,22496,7,22448,9819,6,1824,32,1920,1920,25864976,27953936,13,48,1824,32,2088960
2026-06-19_jua365_win_05_partial_update.pcapng,15623,14.133617000,15621,0,55184864,3040,3040,7,2992,9820,6,32,32,1920,1920,25866768,27955728,13,48,32,32,2088960
2026-06-19_jua365_win_05_partial_update.pcapng,15645,14.150952000,15643,0,55187904,22496,22496,7,22448,9821,6,1824,32,1920,1920,25864976,27953936,13,48,1824,32,2088960
2026-06-19_jua365_win_05_partial_update.pcapng,16059,14.735178000,16057,0,58265664,6112,6112,7,6064,9833,6,64,224,1920,1920,27402704,28723664,13,48,64,224,1320960
2026-06-19_jua365_win_05_partial_update.pcapng,16147,15.183288000,16145,0,58926080,3040,3040,7,2992,9835,6,32,64,1920,1920,369520,2274160,13,48,32,64,1904640
2026-06-19_jua365_win_05_partial_update.pcapng,16253,15.383278000,16251,0,59583424,5088,5088,7,5040,9837,6,64,64,1920,1920,12934320,15023280,13,48,64,64,2088960
2026-06-19_jua365_win_05_partial_update.pcapng,16282,15.400657000,16280,0,59588512,48096,48096,7,48048,9838,6,1856,64,1920,1920,12932528,15021488,13,48,1856,64,2088960
2026-06-19_jua365_win_05_partial_update.pcapng,16868,15.899992000,16866,0,58629536,3040,3040,7,2992,9860,6,32,64,1920,1920,677520,2428560,13,48,32,64,1751040
2026-06-19_jua365_win_05_partial_update.pcapng,16872,15.900316000,16870,0,58632576,4064,4064,7,4016,9861,6,64,64,1920,1920,800368,2489968,13,48,64,64,1689600
2026-06-19_jua365_win_05_partial_update.pcapng,17476,16.501388000,17474,0,53085120,3040,3040,7,2992,9890,6,32,64,1920,1920,26910928,28477648,13,48,32,64,1566720
2026-06-19_jua365_win_05_partial_update.pcapng,18355,17.234301000,18353,0,55208800,4064,4064,7,4016,9911,6,64,64,1920,1920,1353200,2766320,13,48,64,64,1413120
2026-06-19_jua365_win_05_partial_update.pcapng,18359,17.234457000,18357,0,55212864,3040,3040,7,2992,9912,6,64,64,1920,1920,1414640,2797040,13,48,64,64,1382400
2026-06-19_jua365_win_05_partial_update.pcapng,18575,17.400414000,18573,0,58642944,13280,13280,7,13232,9922,6,64,704,1920,1920,26235440,28140080,13,48,64,704,1904640
2026-06-19_jua365_win_05_partial_update.pcapng,18583,17.417394000,18581,0,58656224,13280,13280,7,13232,9923,6,64,704,1920,1920,26235440,28140080,13,48,64,704,1904640
2026-06-19_jua365_win_05_partial_update.pcapng,18589,17.434691000,18587,0,58669504,13280,13280,7,13232,9924,6,64,704,1920,1920,26235440,28140080,13,48,64,704,1904640
2026-06-19_jua365_win_05_partial_update.pcapng,18595,17.450461000,18593,0,58682784,13280,13280,7,13232,9925,6,64,704,1920,1920,26235440,28140080,13,48,64,704,1904640
2026-06-19_jua365_win_05_partial_update.pcapng,19475,18.184512000,19473,0,53403616,5088,5088,7,5040,9953,6,64,96,1920,1920,26603280,28323600,13,48,64,96,1720320
2026-06-19_jua365_win_05_partial_update.pcapng,19863,18.620825000,19861,0,59474368,4064,4064,7,4016,9970,6,32,288,1920,1920,26296912,28170832,13,48,32,288,1873920
2026-06-19_jua365_win_05_partial_update.pcapng,19867,18.620984000,19865,0,59478432,3040,3040,7,2992,9971,6,32,64,1920,1920,26603952,28324272,13,48,32,64,1720320
2026-06-19_jua365_win_05_partial_update.pcapng,19873,18.621197000,19871,0,59481472,5088,5088,7,5040,9972,6,64,160,1920,1920,26788240,28416400,13,48,64,160,1628160
2026-06-19_jua365_win_05_partial_update.pcapng,19877,18.621385000,19875,0,59486560,5088,5088,7,5040,9973,6,32,384,1920,1920,26788432,28416592,13,48,32,384,1628160
2026-06-19_jua365_win_05_partial_update.pcapng,19915,18.651167000,19913,0,60012832,3040,3040,7,2992,9975,6,32,32,1920,1920,739056,2459376,13,48,32,32,1720320
2026-06-19_jua365_win_05_partial_update.pcapng,20302,18.916809000,20300,0,56084160,3040,3040,7,2992,9987,6,64,32,1920,1920,739056,2459376,13,48,64,32,1720320
2026-06-19_jua365_win_05_partial_update.pcapng,20390,18.950682000,20388,0,56608384,13280,13280,7,13232,9989,6,64,704,1920,1920,13302992,15207632,13,48,64,704,1904640
2026-06-19_jua365_win_05_partial_update.pcapng,20406,18.967629000,20404,0,56621664,13280,13280,7,13232,9990,6,64,704,1920,1920,13302992,15207632,13,48,64,704,1904640
2026-06-19_jua365_win_05_partial_update.pcapng,20433,18.983596000,20431,0,56634944,13280,13280,7,13232,9991,6,64,704,1920,1920,13302992,15207632,13,48,64,704,1904640
2026-06-19_jua365_win_05_partial_update.pcapng,20488,19.000811000,20486,0,56648224,14304,14304,7,14256,9992,6,64,704,1920,1920,13302992,15207632,13,48,64,704,1904640
2026-06-19_jua365_win_05_partial_update.pcapng,20521,19.017815000,20519,0,56662528,13280,13280,7,13232,9993,6,64,704,1920,1920,13302992,15207632,13,48,64,704,1904640
2026-06-19_jua365_win_05_partial_update.pcapng,20535,19.035315000,20533,0,56675808,13280,13280,7,13232,9994,6,64,704,1920,1920,13302992,15207632,13,48,64,704,1904640
2026-06-19_jua365_win_05_partial_update.pcapng,20612,19.051050000,20609,0,56689088,12256,12256,7,12208,9995,6,64,704,1920,1920,13302992,15207632,13,48,64,704,1904640
2026-06-19_jua365_win_05_partial_update.pcapng,20667,19.084084000,20665,0,57220480,2016,2016,7,1968,9997,6,32,128,1920,1920,26235472,28140112,13,48,32,128,1904640
2026-06-19_jua365_win_05_partial_update.pcapng,20671,19.084261000,20669,0,57222496,6112,6112,7,6064,9998,6,64,224,1920,1920,26419600,28232080,13,48,64,224,1812480
2026-06-19_jua365_win_05_partial_update.pcapng,20675,19.084425000,20673,0,57228608,5088,5088,7,5040,9999,6,32,608,1920,1920,26419792,28232272,13,48,32,608,1812480
2026-06-19_jua365_win_05_partial_update.pcapng,20733,19.117854000,20731,0,57752832,6112,6112,7,6064,10001,6,64,224,1920,1920,554704,2367184,13,48,64,224,1812480
2026-06-19_jua365_win_05_partial_update.pcapng,20757,19.151399000,20755,0,57758944,8160,8160,7,8112,10002,6,64,320,1920,1920,554704,2367184,13,48,64,320,1812480
2026-06-19_jua365_win_05_partial_update.pcapng,20799,19.185702000,20797,0,58049696,53216,53216,7,53168,10004,6,672,224,1920,1920,554096,2366576,13,48,672,224,1812480
2026-06-19_jua365_win_05_partial_update.pcapng,20989,19.633976000,20987,0,59076704,4064,4064,7,4016,10006,6,64,128,1920,1920,13855792,15483952,13,48,64,128,1628160
2026-06-19_jua365_win_05_partial_update.pcapng,21119,19.767013000,21117,0,60054560,6112,6112,7,6064,10008,6,64,224,1920,1920,26419600,28232080,13,48,64,224,1812480
2026-06-19_jua365_win_05_partial_update.pcapng,21155,19.800679000,21153,0,60343264,6112,6112,7,6064,10010,6,64,224,1920,1920,26419600,28232080,13,48,64,224,1812480
2026-06-19_jua365_win_05_partial_update.pcapng,21197,19.833839000,21195,0,60630944,6112,6112,7,6064,10012,6,64,224,1920,1920,26419600,28232080,13,48,64,224,1812480
2026-06-19_jua365_win_05_partial_update.pcapng,21233,19.867040000,21231,0,52710368,6112,6112,7,6064,10014,6,64,224,1920,1920,26419600,28232080,13,48,64,224,1812480
2026-06-19_jua365_win_05_partial_update.pcapng,21273,19.901019000,21271,0,52998048,6112,6112,7,6064,10016,6,64,224,1920,1920,26419600,28232080,13,48,64,224,1812480
2026-06-19_jua365_win_05_partial_update.pcapng,21309,19.935475000,21307,0,53286752,6112,6112,7,6064,10018,6,64,224,1920,1920,26419600,28232080,13,48,64,224,1812480
2026-06-19_jua365_win_05_partial_update.pcapng,21355,19.970636000,21353,0,53810976,7136,7136,7,7088,10020,6,64,224,1920,1920,554704,2367184,13,48,64,224,1812480
2026-06-19_jua365_win_05_partial_update.pcapng,21601,20.101051000,21599,0,55410336,8160,8160,7,8112,10024,6,64,320,1920,1920,13487152,15299632,13,48,64,320,1812480
2026-06-19_jua365_win_05_partial_update.pcapng,21648,20.134774000,21646,0,55418496,3040,3040,7,2992,10025,6,64,32,1920,1920,13671504,15391824,13,48,64,32,1720320
2026-06-19_jua365_win_05_partial_update.pcapng,22331,20.700154000,22329,0,57638496,5088,5088,7,5040,10053,6,32,704,1920,1920,370576,2275216,13,48,32,704,1904640
2026-06-19_jua365_win_05_partial_update.pcapng,24771,22.984305000,24769,0,55706304,4064,4064,7,4016,10151,6,64,128,1920,1920,13732080,15421680,13,48,64,128,1689600
2026-06-19_jua365_win_05_partial_update.pcapng,25515,23.766470000,25513,0,55539328,4064,4064,7,4016,10176,6,64,128,1920,1920,13793616,15452496,13,48,64,128,1658880
2026-06-19_jua365_win_05_partial_update.pcapng,25743,24.099855000,25741,0,59156704,5088,5088,7,5040,10189,6,64,160,1920,1920,26726288,28385168,13,48,64,160,1658880
2026-06-19_jua365_win_05_partial_update.pcapng,25791,24.216339000,25789,0,60121248,4064,4064,7,4016,10191,6,64,64,1920,1920,615024,2396784,13,48,64,64,1781760
2026-06-19_jua365_win_05_partial_update.pcapng,26418,24.769074000,26416,0,59051392,13280,13280,7,13232,10215,6,64,704,1920,1920,13302992,15207632,13,48,64,704,1904640
2026-06-19_jua365_win_05_partial_update.pcapng,26436,24.785550000,26434,0,59064672,13280,13280,7,13232,10216,6,64,704,1920,1920,13302992,15207632,13,48,64,704,1904640
2026-06-19_jua365_win_05_partial_update.pcapng,26508,24.817903000,26506,0,59594016,13280,13280,7,13232,10218,6,64,704,1920,1920,26235440,28140080,13,48,64,704,1904640
2026-06-19_jua365_win_03_resolution_change.pcapng,921,0.774396000,919,0,59835968,31712,31712,7,31664,453,6,64,1080,1920,1920,47884720,49973680,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,1017,0.807687000,1015,0,60339712,31712,31712,7,31664,455,6,64,1080,1920,1920,47884720,49973680,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,1059,0.840781000,1057,0,52900832,31712,31712,7,31664,457,6,64,1080,1920,1920,47884720,49973680,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,1159,1.007660000,1157,0,54644608,31712,31712,7,31664,460,6,64,1080,1920,1920,38798384,40887344,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,1195,1.040583000,1193,0,55148352,31712,31712,7,31664,462,6,64,1080,1920,1920,38798384,40887344,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,1231,1.073707000,1229,0,55662336,31712,31712,7,31664,464,6,64,1080,1920,1920,38798384,40887344,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,2329,1.939890000,2327,0,57641632,31712,31712,7,31664,501,6,64,1080,1920,1920,47884720,49973680,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,2553,2.339394000,2551,0,59857440,31712,31712,7,31664,505,6,64,1080,1920,1920,38798384,40887344,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,2589,2.389814000,2587,0,60371424,31712,31712,7,31664,507,6,64,1080,1920,1920,38798384,40887344,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,3550,6.556098000,3548,0,54140864,31712,31712,7,31664,510,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,3601,6.588446000,3599,0,54644608,31712,31712,7,31664,512,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,3689,6.621788000,3687,0,55148352,31712,31712,7,31664,514,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,3741,6.688503000,3739,0,56134368,31712,31712,7,31664,517,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,3769,6.721690000,3767,0,56638112,31712,31712,7,31664,519,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,3797,6.755119000,3795,0,57152096,31712,31712,7,31664,521,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,3825,6.788226000,3823,0,57655840,31712,31712,7,31664,523,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,3853,6.821662000,3851,0,58159584,31712,31712,7,31664,525,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,3881,6.854910000,3879,0,58673568,31712,31712,7,31664,527,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,3909,6.888287000,3907,0,59177312,31712,31712,7,31664,529,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,3937,6.921724000,3935,0,59681056,31712,31712,7,31664,531,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,3964,6.954841000,3962,0,60195040,31712,31712,7,31664,533,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,3992,6.988097000,3990,0,60698784,31712,31712,7,31664,535,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,4020,7.021595000,4018,0,52900832,31712,31712,7,31664,537,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,4070,7.088708000,4068,0,53886848,31712,31712,7,31664,540,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,4098,7.121948000,4096,0,54390592,31712,31712,7,31664,542,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,4126,7.171993000,4124,0,54904576,31712,31712,7,31664,544,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,4154,7.205189000,4152,0,55408320,31712,31712,7,31664,546,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,4182,7.238395000,4180,0,55912064,31712,31712,7,31664,548,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,4210,7.274261000,4208,0,56426048,31712,31712,7,31664,550,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,4238,7.306088000,4236,0,56929792,31712,31712,7,31664,552,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,4266,7.338833000,4264,0,57433536,31712,31712,7,31664,554,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,4294,7.372450000,4292,0,57947520,31712,31712,7,31664,556,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,4322,7.406061000,4320,0,58451264,31712,31712,7,31664,558,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,4786,7.709665000,4784,0,55852928,31712,31712,7,31664,566,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,4964,7.938881000,4962,0,57124672,31712,31712,7,31664,568,6,64,1080,1920,1920,47884720,49973680,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,4978,7.972130000,4976,0,57156384,31712,31712,7,31664,569,6,64,1080,1920,1920,47884720,49973680,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,5082,8.071704000,5080,0,58910400,31712,31712,7,31664,572,6,64,1080,1920,1920,38798384,40887344,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,5622,9.655504000,5620,0,54151104,31712,31712,7,31664,577,6,64,1080,1920,1920,47884720,49973680,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,5636,9.688793000,5634,0,54182816,31712,31712,7,31664,578,6,64,1080,1920,1920,47884720,49973680,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,6112,10.972725000,6110,0,57659136,31712,31712,7,31664,583,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,7696,13.957570000,7694,0,53668832,31712,31712,7,31664,599,6,64,1080,1920,1920,43341552,45430512,13,48,64,1080,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,8296,15.488848000,8294,0,60089984,10208,10208,7,10160,610,6,864,32,1920,1920,38798384,40887344,13,48,864,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,8302,15.506825000,8300,0,60100192,20448,20448,7,20400,611,6,1920,32,1920,1920,38798384,40887344,13,48,1920,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,8541,15.789217000,8539,0,54963040,11232,11232,7,11184,618,6,928,32,1920,1920,47884720,49973680,13,48,928,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,8842,16.208828000,8840,0,57716224,17376,17376,7,17328,629,6,864,64,1920,1920,43341552,45430512,13,48,864,64,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,8846,16.209298000,8844,0,57733600,28640,28640,7,28592,630,6,96,1048,1920,1920,43402992,45461232,13,48,96,1048,2058240
2026-06-19_jua365_win_03_resolution_change.pcapng,8908,16.306118000,8906,0,58735904,23520,23520,7,23472,636,6,96,864,1920,1920,43341552,45430512,13,48,96,864,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,8924,16.341239000,8922,0,58950880,20448,20448,7,20400,638,6,96,704,1920,1920,43648752,45584112,13,48,96,704,1935360
2026-06-19_jua365_win_03_resolution_change.pcapng,8944,16.374703000,8942,0,59180192,27616,27616,7,27568,640,6,96,920,1920,1920,43648752,45584112,13,48,96,920,1935360
2026-06-19_jua365_win_03_resolution_change.pcapng,8960,16.411776000,8958,0,59386976,23520,23520,7,23472,642,6,96,800,1920,1920,43648752,45584112,13,48,96,800,1935360
2026-06-19_jua365_win_03_resolution_change.pcapng,8976,16.441138000,8974,0,59568160,21472,21472,7,21424,644,6,96,736,1920,1920,43648752,45584112,13,48,96,736,1935360
2026-06-19_jua365_win_03_resolution_change.pcapng,9042,16.506186000,9040,0,52985824,25568,25568,7,25520,648,6,96,672,1920,1920,39167024,41071664,13,48,96,672,1904640
2026-06-19_jua365_win_03_resolution_change.pcapng,9064,16.539722000,9062,0,53260192,22496,22496,7,22448,650,6,96,576,1920,1920,39351344,41163824,13,48,96,576,1812480
2026-06-19_jua365_win_03_resolution_change.pcapng,9084,16.572027000,9082,0,53545824,19424,19424,7,19376,652,6,96,480,1920,1920,39535664,41255984,13,48,96,480,1720320
2026-06-19_jua365_win_03_resolution_change.pcapng,9104,16.605270000,9102,0,53813024,17376,17376,7,17328,654,6,96,416,1920,1920,39658544,41317424,13,48,96,416,1658880
2026-06-19_jua365_win_03_resolution_change.pcapng,9124,16.638136000,9122,0,54078176,3040,3040,7,2992,656,6,64,64,1920,1920,40334384,41655344,13,48,64,64,1320960
2026-06-19_jua365_win_03_resolution_change.pcapng,9144,16.671486000,9142,0,54344352,3040,3040,7,2992,658,6,64,64,1920,1920,40334384,41655344,13,48,64,64,1320960
2026-06-19_jua365_win_03_resolution_change.pcapng,9164,16.704764000,9162,0,54595168,3040,3040,7,2992,660,6,64,64,1920,1920,40334384,41655344,13,48,64,64,1320960
2026-06-19_jua365_win_03_resolution_change.pcapng,9184,16.738324000,9182,0,54845984,3040,3040,7,2992,662,6,64,64,1920,1920,40334384,41655344,13,48,64,64,1320960
2026-06-19_jua365_win_03_resolution_change.pcapng,9204,16.771711000,9202,0,55112160,3040,3040,7,2992,664,6,64,64,1920,1920,40334384,41655344,13,48,64,64,1320960
2026-06-19_jua365_win_03_resolution_change.pcapng,9224,16.804659000,9222,0,55362976,3040,3040,7,2992,666,6,64,64,1920,1920,40334384,41655344,13,48,64,64,1320960
2026-06-19_jua365_win_03_resolution_change.pcapng,9568,17.755583000,9566,0,56684864,22496,22496,7,22448,669,6,1920,32,1920,1920,43341552,45430512,13,48,1920,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,9574,17.771988000,9572,0,56707360,10208,10208,7,10160,670,6,928,32,1920,1920,43341552,45430512,13,48,928,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,9648,17.921867000,9646,0,57788640,22496,22496,7,22448,672,6,1920,32,1920,1920,47884720,49973680,13,48,1920,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,9658,17.938740000,9656,0,57811136,22496,22496,7,22448,673,6,1920,32,1920,1920,47884720,49973680,13,48,1920,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,9919,18.188451000,9917,0,58904704,22496,22496,7,22448,675,6,1920,32,1920,1920,38798384,40887344,13,48,1920,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,10146,18.871678000,10144,0,59998272,22496,22496,7,22448,677,6,1920,32,1920,1920,43341552,45430512,13,48,1920,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,10556,19.655444000,10554,0,53499872,10208,10208,7,10160,679,6,928,32,1920,1920,47884720,49973680,13,48,928,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,10570,19.688745000,10568,0,53510080,10208,10208,7,10160,680,6,864,32,1920,1920,47884720,49973680,13,48,864,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,10638,19.759762000,10636,0,54591360,10208,10208,7,10160,682,6,928,32,1920,1920,38798384,40887344,13,48,928,32,2088960
2026-06-19_jua365_win_03_resolution_change.pcapng,11028,20.821875000,11026,0,55672640,10208,10208,7,10160,684,6,864,32,1920,1920,43341552,45430512,13,48,864,32,2088960
